,vuejs/core,facebook/react,sveltejs/svelte
2024-12-02,0,0.0,8
2024-12-03,0,0.0,15
2024-12-04,0,0.0,10
2024-12-05,0,0.0,5
2024-12-06,0,0.0,7
2024-12-07,0,0.0,0
2024-12-08,0,0.0,3
2024-12-09,0,0.0,7
2024-12-10,0,0.0,7
2024-12-11,0,0.0,6
2024-12-12,0,0.0,9
2024-12-13,0,0.0,0
2024-12-14,0,0.0,4
2024-12-15,0,0.0,1
2024-12-16,0,0.0,1
2024-12-17,0,0.0,4
2024-12-18,0,0.0,6
