,rust-lang/rust,golang/go,swiftlang/swift
2012-08-19,0,0,-4.8107757568359375
2012-08-20,10,10,2.5348052978515625
2012-08-21,28,4,0.884124755859375
2012-08-22,27,6,6.6808624267578125
2012-08-23,41,9,9.71246337890625
2012-08-24,34,13,18.005828857421875
2012-08-25,31,1,-12.056427001953125
2012-08-26,14,2,8.464630126953125
2012-08-27,28,3,-5.232269287109375
2012-08-28,19,4,0.030731201171875
2012-08-29,23,5,0.3892669677734375
2012-08-30,20,5,-6.3328399658203125
2012-08-31,51,17,-3.6711883544921875
2012-09-01,12,10,-2.1393585205078125
2012-09-02,13,2,-1.4061737060546875
2012-09-03,14,2,7.17730712890625
2012-09-04,35,8,3.4025726318359375
2012-09-05,24,3,-5.3305206298828125
2012-09-06,21,8,0.2918701171875
2012-09-07,27,12,-1.912872314453125
2012-09-08,29,3,-0.7921600341796875
2012-09-09,6,2,-0.5078125
2012-09-10,28,11,-0.37109375
2012-09-11,14,11,1.711669921875
2012-09-12,28,10,7.7669677734375
2012-09-13,29,12,6.1304931640625
2012-09-14,13,9,-5.77618408203125
2012-09-15,19,0,-2.537445068359375
2012-09-16,8,3,-1.21875
2012-09-17,5,14,2.220703125
2012-09-18,25,22,8.943359375
2012-09-19,29,10,4.70086669921875
2012-09-20,43,9,-2.39990234375
2012-09-21,6,10,3.0619964599609375
2012-09-22,15,6,-3.9573211669921875
2012-09-23,11,7,-3.1154022216796875
2012-09-24,13,31,-0.52001953125
2012-09-25,27,8,-1.516326904296875
2012-09-26,49,19,-0.8784027099609375
2012-09-27,44,9,3.3741607666015625
2012-09-28,47,8,-1.3944549560546875
2012-09-29,21,2,-1.2188568115234375
2012-09-30,5,3,-0.50897216796875
2012-10-01,23,9,12.743316650390625
2012-10-02,35,4,2.338470458984375
2012-10-03,15,9,-1.2452850341796875
2012-10-04,49,8,1.4775390625
2012-10-05,32,8,2.2362060546875
2012-10-06,25,12,-4.326263427734375
2012-10-07,13,34,-2.4689178466796875
2012-10-08,21,13,7.67236328125
2012-10-09,11,15,0.582244873046875
2012-10-10,18,18,5.1812591552734375
2012-10-11,76,11,8.256271362304688
2012-10-12,41,9,3.2570343017578125
2012-10-13,24,1,-8.6536865234375
2012-10-14,1,1,-2.8912200927734375
2012-10-15,10,3,-1.5758514404296875
2012-10-16,4,12,7.974945068359375
2012-10-17,25,10,-6.2275238037109375
2012-10-18,22,5,0.916412353515625
2012-10-19,10,6,10.27313232421875
2012-10-20,3,4,-1.6634368896484375
2012-10-21,19,11,-5.2774810791015625
2012-10-22,18,15,-1.9248809814453125
2012-10-23,32,1,8.850021362304688
2012-10-24,12,3,-1.7931976318359375
2012-10-25,25,4,1.161895751953125
2012-10-26,2,6,-0.996795654296875
2012-10-27,7,1,-1.0652313232421875
2012-10-28,4,2,2.6624298095703125
2012-10-29,6,11,3.487274169921875
2012-10-30,13,14,3.2529296875
2012-10-31,7,15,-3.64556884765625
2012-11-01,9,32,-1.991058349609375
2012-11-02,11,11,2.141387939453125
2012-11-03,9,0,0.0175018310546875
2012-11-04,12,3,9.357589721679688
2012-11-05,12,2,-4.0828857421875
2012-11-06,1,14,-3.6872100830078125
2012-11-07,12,20,15.414596557617188
2012-11-08,4,15,-9.44989013671875
2012-11-09,6,6,-1.731201171875
2012-11-10,0,3,-2.0022430419921875
2012-11-11,1,0,5.873138427734375
2012-11-12,1,13,4.7344818115234375
2012-11-13,26,12,1.067108154296875
2012-11-14,14,11,8.603500366210938
2012-11-15,19,8,2.045989990234375
2012-11-16,33,7,12.567947387695312
2012-11-17,10,9,2.573822021484375
2012-11-18,23,2,-12.359054565429688
2012-11-19,11,7,-4.505218505859375
2012-11-20,8,5,-2.7151947021484375
2012-11-21,21,9,-1.8402252197265625
2012-11-22,0,0,-1.3050689697265625
2012-11-23,7,2,-0.9632568359375
2012-11-24,11,7,-0.6527557373046875
2012-11-25,6,7,-0.4385833740234375
2012-11-26,7,27,13.825439453125
2012-11-27,11,17,16.0
2012-11-28,14,4,-5.25
2012-11-29,34,6,2.25
2012-11-30,18,10,2.015625
2012-12-01,11,5,-7.03125
2012-12-02,1,0,-3.603515625
2012-12-03,3,6,10.943359375
2012-12-04,8,10,6.05548095703125
2012-12-05,8,7,7.274658203125
2012-12-06,32,17,-0.8117218017578125
2012-12-07,36,2,17.59234619140625
2012-12-08,17,2,-14.095977783203125
2012-12-09,5,4,-6.9981689453125
2012-12-10,9,10,4.5354766845703125
2012-12-11,21,19,2.712615966796875
2012-12-12,12,13,8.819900512695312
2012-12-13,17,16,9.18670654296875
2012-12-14,35,6,2.2989349365234375
2012-12-15,15,2,-4.5921478271484375
2012-12-16,13,2,-5.6190032958984375
2012-12-17,23,24,2.9350433349609375
2012-12-18,29,8,4.375244140625
2012-12-19,15,4,6.689422607421875
2012-12-20,12,7,1.3310089111328125
2012-12-21,37,12,6.1846923828125
2012-12-22,11,27,-1.70404052734375
2012-12-23,18,2,-8.12841796875
2012-12-24,8,5,-4.109954833984375
2012-12-25,21,1,-2.3254547119140625
2012-12-26,0,2,-1.609710693359375
2012-12-27,8,2,-1.1503753662109375
2012-12-28,15,8,1.1890106201171875
2012-12-29,12,3,-1.52203369140625
2012-12-30,12,3,14.42840576171875
2012-12-31,2,0,-5.7471923828125
2013-01-01,5,2,-2.9640350341796875
2013-01-02,6,18,10.7578125
2013-01-03,8,5,5.248046875
2013-01-04,4,7,2.9794921875
2013-01-05,7,1,-0.13848876953125
2013-01-06,5,9,-4.898284912109375
2013-01-07,20,16,0.287017822265625
2013-01-08,25,7,2.0562591552734375
2013-01-09,25,15,2.300445556640625
2013-01-10,22,6,6.6270751953125
2013-01-11,27,18,8.90972900390625
2013-01-12,16,7,-10.226104736328125
2013-01-13,24,3,-4.1515045166015625
2013-01-14,21,12,4.85137939453125
2013-01-15,19,2,-0.869110107421875
2013-01-16,11,2,7.1400146484375
2013-01-17,3,12,-1.1639404296875
2013-01-18,35,27,7.5736541748046875
2013-01-19,1,5,-2.654754638671875
2013-01-20,24,3,-0.8811798095703125
2013-01-21,11,6,0.1966094970703125
2013-01-22,23,16,9.446441650390625
2013-01-23,51,14,1.0436248779296875
2013-01-24,45,9,0.027191162109375
2013-01-25,36,2,2.0118865966796875
2013-01-26,23,3,2.75653076171875
2013-01-27,1,1,-5.8019256591796875
2013-01-28,25,14,0.10296630859375
2013-01-29,44,15,5.0040130615234375
2013-01-30,41,28,1.6752471923828125
2013-01-31,40,23,-0.323699951171875
2013-02-01,45,13,7.662628173828125
2013-02-02,17,12,-4.618194580078125
2013-02-03,28,17,-0.9019622802734375
2013-02-04,22,19,-4.149932861328125
2013-02-05,21,14,9.194854736328125
2013-02-06,23,6,10.324859619140625
2013-02-07,23,6,-5.7068328857421875
2013-02-08,39,20,5.12078857421875
2013-02-09,22,8,-6.99932861328125
2013-02-10,22,4,1.5890045166015625
2013-02-11,13,13,-3.29425048828125
2013-02-12,15,10,0.67657470703125
2013-02-13,40,14,8.202178955078125
2013-02-14,25,29,1.1911163330078125
2013-02-15,44,29,0.8130340576171875
2013-02-16,41,3,-3.6492462158203125
2013-02-17,22,2,-2.1208953857421875
2013-02-18,17,7,3.0452117919921875
2013-02-19,51,19,2.4162445068359375
2013-02-20,7,25,13.651473999023438
2013-02-21,30,24,1.3945465087890625
2013-02-22,21,23,-1.2262115478515625
2013-02-23,9,8,-4.227752685546875
2013-02-24,4,10,-0.3383941650390625
2013-02-25,14,22,8.925537109375
2013-02-26,56,22,-3.3703155517578125
2013-02-27,34,29,9.619827270507812
2013-02-28,27,31,-5.834320068359375
2013-03-01,21,35,5.651397705078125
2013-03-02,33,14,3.14569091796875
2013-03-03,30,6,-7.305267333984375
2013-03-04,21,19,1.4739837646484375
2013-03-05,26,12,-0.453582763671875
2013-03-06,34,22,14.051010131835938
2013-03-07,50,19,3.3066864013671875
2013-03-08,34,11,5.6584930419921875
2013-03-09,9,8,-9.553375244140625
2013-03-10,16,8,-5.0701751708984375
2013-03-11,42,37,2.4152374267578125
2013-03-12,40,39,2.8572235107421875
2013-03-13,15,14,-1.3246917724609375
2013-03-14,29,21,1.9248046875
2013-03-15,20,31,10.188690185546875
2013-03-16,22,2,-3.304595947265625
2013-03-17,4,2,-2.90093994140625
2013-03-18,17,11,19.222808837890625
2013-03-19,37,21,2.739715576171875
2013-03-20,32,17,-3.0407257080078125
2013-03-21,33,22,3.2482147216796875
2013-03-22,51,27,-2.5924072265625
2013-03-23,17,6,-7.2364501953125
2013-03-24,7,4,-3.1762847900390625
2013-03-25,19,19,6.044189453125
2013-03-26,58,21,-4.3777923583984375
2013-03-27,63,22,4.4570770263671875
2013-03-28,31,14,13.245697021484375
2013-03-29,49,17,-2.6180877685546875
2013-03-30,17,13,0.832122802734375
2013-03-31,13,6,-6.6662139892578125
2013-04-01,17,11,7.4560546875
2013-04-02,10,17,0.430908203125
2013-04-03,27,27,7.136444091796875
2013-04-04,21,19,-7.7754058837890625
2013-04-05,19,4,4.4418792724609375
2013-04-06,16,3,3.085601806640625
2013-04-07,10,15,-3.6588134765625
2013-04-08,23,13,3.0885009765625
2013-04-09,15,11,5.71234130859375
2013-04-10,47,5,12.43646240234375
2013-04-11,24,7,7.3974761962890625
2013-04-12,25,9,7.9886322021484375
2013-04-13,23,3,-7.6932830810546875
2013-04-14,16,1,-5.479034423828125
2013-04-15,24,6,4.8210296630859375
2013-04-16,23,5,0.3819732666015625
2013-04-17,7,4,19.008132934570312
2013-04-18,56,7,11.157211303710938
2013-04-19,50,5,-7.47515869140625
2013-04-20,45,2,-8.5570068359375
2013-04-21,16,4,11.814422607421875
2013-04-22,29,6,-5.08349609375
2013-04-23,39,8,-6.745758056640625
2013-04-24,32,2,9.081008911132812
2013-04-25,26,5,10.249496459960938
2013-04-26,19,2,-0.6435699462890625
2013-04-27,13,1,-5.08856201171875
2013-04-28,40,1,-0.13006591796875
2013-04-29,44,4,4.311126708984375
2013-04-30,54,13,4.5639495849609375
2013-05-01,40,6,5.34844970703125
2013-05-02,55,3,-5.043975830078125
2013-05-03,46,5,-3.055694580078125
2013-05-04,20,1,-2.124725341796875
2013-05-05,16,0,1.1248321533203125
2013-05-06,26,8,25.6295166015625
2013-05-07,56,3,-9.870285034179688
2013-05-08,30,6,12.555984497070312
2013-05-09,65,0,10.955734252929688
2013-05-10,35,0,0.7607269287109375
2013-05-11,26,0,-14.799957275390625
2013-05-12,21,0,-5.602935791015625
2013-05-13,34,3,7.5990753173828125
2013-05-14,68,15,-5.8774871826171875
2013-05-15,70,19,-1.13720703125
2013-05-16,28,5,17.439224243164062
2013-05-17,38,8,9.723861694335938
2013-05-18,38,5,-11.699813842773438
2013-05-19,20,2,-5.156341552734375
2013-05-20,64,14,18.62939453125
2013-05-21,36,11,1.016143798828125
2013-05-22,22,21,8.843551635742188
2013-05-23,29,8,-4.09674072265625
2013-05-24,37,13,3.0146026611328125
2013-05-25,16,2,18.265579223632812
2013-05-26,21,0,-8.66064453125
2013-05-27,25,6,-10.062423706054688
2013-05-28,36,9,-0.2784271240234375
2013-05-29,36,11,19.311065673828125
2013-05-30,47,8,3.786590576171875
2013-05-31,30,9,-1.4033203125
2013-06-01,36,8,-8.61181640625
2013-06-02,21,8,-6.1289215087890625
2013-06-03,14,10,3.8207550048828125
2013-06-04,15,14,1.5697021484375
2013-06-05,37,10,4.2834930419921875
2013-06-06,38,5,7.6508636474609375
2013-06-07,30,3,7.7465667724609375
2013-06-08,41,0,0.6093292236328125
2013-06-09,13,8,-6.5941925048828125
2013-06-10,40,17,0.1015472412109375
2013-06-11,28,9,5.164703369140625
2013-06-12,43,13,-8.136764526367188
2013-06-13,35,11,-0.0798492431640625
2013-06-14,30,6,3.60662841796875
2013-06-15,43,3,5.8404388427734375
2013-06-16,47,0,-0.4173583984375
2013-06-17,43,12,10.053848266601562
2013-06-18,12,8,5.7825927734375
2013-06-19,19,3,12.67041015625
2013-06-20,33,8,2.1138763427734375
2013-06-21,23,6,10.805938720703125
2013-06-22,25,2,-11.757675170898438
2013-06-23,42,1,-4.2863006591796875
2013-06-24,32,13,10.030532836914062
2013-06-25,43,12,-1.0045928955078125
2013-06-26,56,11,7.004638671875
2013-06-27,45,16,13.41162109375
2013-06-28,58,10,9.36334228515625
2013-06-29,43,0,-14.429931640625
2013-06-30,35,1,7.7546539306640625
2013-07-01,28,7,27.07659912109375
2013-07-02,25,12,-18.006118774414062
2013-07-03,22,6,-0.6327056884765625
2013-07-04,18,1,3.0089874267578125
2013-07-05,15,5,15.096694946289062
2013-07-06,23,0,-9.37103271484375
2013-07-07,29,1,-10.825363159179688
2013-07-08,53,1,21.274642944335938
2013-07-09,32,5,1.9524688720703125
2013-07-10,25,8,15.667755126953125
2013-07-11,63,12,20.879226684570312
2013-07-12,21,19,3.6864471435546875
2013-07-13,23,3,-12.5653076171875
2013-07-14,29,2,-15.047164916992188
2013-07-15,15,8,13.254348754882812
2013-07-16,27,20,18.67230224609375
