,apple/swift,rust-lang/rust,JetBrains/kotlin
2012-08-19,-4.8107757568359375,0,0
2012-08-20,2.5348052978515625,10,8
2012-08-21,0.884124755859375,28,31
2012-08-22,6.6808624267578125,27,26
2012-08-23,9.71246337890625,41,34
2012-08-24,18.005828857421875,34,24
2012-08-25,-12.056427001953125,31,0
2012-08-26,8.464630126953125,14,0
2012-08-27,-5.232269287109375,28,24
2012-08-28,0.030731201171875,19,20
2012-08-29,0.3892669677734375,23,27
2012-08-30,-6.3328399658203125,20,34
2012-08-31,-3.6711883544921875,51,24
2012-09-01,-2.1393585205078125,12,0
2012-09-02,-1.4061737060546875,13,0
2012-09-03,7.17730712890625,14,1
2012-09-04,3.4025726318359375,35,11
2012-09-05,-5.3305206298828125,24,57
2012-09-06,0.2918701171875,21,12
2012-09-07,-1.912872314453125,27,43
2012-09-08,-0.7921600341796875,29,1
2012-09-09,-0.5078125,6,0
2012-09-10,-0.37109375,28,10
2012-09-11,1.711669921875,14,16
2012-09-12,7.7669677734375,28,13
2012-09-13,6.1304931640625,29,85
2012-09-14,-5.77618408203125,13,19
2012-09-15,-2.537445068359375,19,7
2012-09-16,-1.21875,8,2
2012-09-17,2.220703125,5,33
2012-09-18,8.943359375,25,33
2012-09-19,4.70086669921875,29,19
2012-09-20,-2.39990234375,43,39
2012-09-21,3.0619964599609375,6,15
2012-09-22,-3.9573211669921875,15,1
2012-09-23,-3.1154022216796875,11,13
2012-09-24,-0.52001953125,13,8
2012-09-25,-1.516326904296875,27,4
2012-09-26,-0.8784027099609375,49,12
2012-09-27,3.3741607666015625,44,27
2012-09-28,-1.3944549560546875,47,6
2012-09-29,-1.2188568115234375,21,0
2012-09-30,-0.50897216796875,5,6
2012-10-01,12.743316650390625,23,11
2012-10-02,2.338470458984375,35,2
2012-10-03,-1.2452850341796875,15,24
2012-10-04,1.4775390625,49,6
2012-10-05,2.2362060546875,32,17
2012-10-06,-4.326263427734375,25,23
2012-10-07,-2.4689178466796875,13,0
2012-10-08,7.67236328125,21,29
2012-10-09,0.582244873046875,11,7
2012-10-10,5.1812591552734375,18,6
2012-10-11,8.256271362304688,76,4
2012-10-12,3.2570343017578125,41,2
2012-10-13,-8.6536865234375,24,0
2012-10-14,-2.8912200927734375,1,3
2012-10-15,-1.5758514404296875,10,28
2012-10-16,7.974945068359375,4,22
2012-10-17,-6.2275238037109375,25,20
2012-10-18,0.916412353515625,22,12
2012-10-19,10.27313232421875,10,16
2012-10-20,-1.6634368896484375,3,2
2012-10-21,-5.2774810791015625,19,0
2012-10-22,-1.9248809814453125,18,2
2012-10-23,8.850021362304688,32,9
2012-10-24,-1.7931976318359375,12,4
2012-10-25,1.161895751953125,25,37
2012-10-26,-0.996795654296875,2,2
2012-10-27,-1.0652313232421875,7,0
2012-10-28,2.6624298095703125,4,0
2012-10-29,3.487274169921875,6,25
2012-10-30,3.2529296875,13,20
2012-10-31,-3.64556884765625,7,32
2012-11-01,-1.991058349609375,9,5
2012-11-02,2.141387939453125,11,3
2012-11-03,0.0175018310546875,9,0
2012-11-04,9.357589721679688,12,0
2012-11-05,-4.0828857421875,12,0
2012-11-06,-3.6872100830078125,1,24
2012-11-07,15.414596557617188,12,44
2012-11-08,-9.44989013671875,4,13
2012-11-09,-1.731201171875,6,19
2012-11-10,-2.0022430419921875,0,0
2012-11-11,5.873138427734375,1,0
2012-11-12,4.7344818115234375,1,26
2012-11-13,1.067108154296875,26,20
2012-11-14,8.603500366210938,14,6
2012-11-15,2.045989990234375,19,1
2012-11-16,12.567947387695312,33,40
2012-11-17,2.573822021484375,10,1
2012-11-18,-12.359054565429688,23,1
2012-11-19,-4.505218505859375,11,7
2012-11-20,-2.7151947021484375,8,37
2012-11-21,-1.8402252197265625,21,42
2012-11-22,-1.3050689697265625,0,11
2012-11-23,-0.9632568359375,7,6
2012-11-24,-0.6527557373046875,11,15
2012-11-25,-0.4385833740234375,6,0
2012-11-26,13.825439453125,7,9
2012-11-27,16.0,11,15
2012-11-28,-5.25,14,29
2012-11-29,2.25,34,2
2012-11-30,2.015625,18,0
2012-12-01,-7.03125,11,0
2012-12-02,-3.603515625,1,0
2012-12-03,10.943359375,3,11
2012-12-04,6.05548095703125,8,5
2012-12-05,7.274658203125,8,5
2012-12-06,-0.8117218017578125,32,2
2012-12-07,17.59234619140625,36,24
2012-12-08,-14.095977783203125,17,0
2012-12-09,-6.9981689453125,5,0
2012-12-10,4.5354766845703125,9,13
2012-12-11,2.712615966796875,21,1
2012-12-12,8.819900512695312,12,1
2012-12-13,9.18670654296875,17,9
2012-12-14,2.2989349365234375,35,14
2012-12-15,-4.5921478271484375,15,0
2012-12-16,-5.6190032958984375,13,0
2012-12-17,2.9350433349609375,23,29
2012-12-18,4.375244140625,29,39
2012-12-19,6.689422607421875,15,0
2012-12-20,1.3310089111328125,12,12
2012-12-21,6.1846923828125,37,0
2012-12-22,-1.70404052734375,11,0
2012-12-23,-8.12841796875,18,0
2012-12-24,-4.109954833984375,8,0
2012-12-25,-2.3254547119140625,21,16
2012-12-26,-1.609710693359375,0,10
2012-12-27,-1.1503753662109375,8,59
2012-12-28,1.1890106201171875,15,10
2012-12-29,-1.52203369140625,12,6
2012-12-30,14.42840576171875,12,0
2012-12-31,-5.7471923828125,2,0
2013-01-01,-2.9640350341796875,5,0
2013-01-02,10.7578125,6,0
2013-01-03,5.248046875,8,0
2013-01-04,2.9794921875,4,0
2013-01-05,-0.13848876953125,7,0
2013-01-06,-4.898284912109375,5,0
2013-01-07,0.287017822265625,20,0
2013-01-08,2.0562591552734375,25,0
2013-01-09,2.300445556640625,25,4
2013-01-10,6.6270751953125,22,5
2013-01-11,8.90972900390625,27,43
2013-01-12,-10.226104736328125,16,1
2013-01-13,-4.1515045166015625,24,0
2013-01-14,4.85137939453125,21,68
2013-01-15,-0.869110107421875,19,30
2013-01-16,7.1400146484375,11,30
2013-01-17,-1.1639404296875,3,9
2013-01-18,7.5736541748046875,35,4
2013-01-19,-2.654754638671875,1,1
2013-01-20,-0.8811798095703125,24,1
2013-01-21,0.1966094970703125,11,17
2013-01-22,9.446441650390625,23,8
2013-01-23,1.0436248779296875,51,32
2013-01-24,0.027191162109375,45,10
2013-01-25,2.0118865966796875,36,20
2013-01-26,2.75653076171875,23,0
2013-01-27,-5.8019256591796875,1,0
2013-01-28,0.10296630859375,25,18
2013-01-29,5.0040130615234375,44,43
2013-01-30,1.6752471923828125,41,22
2013-01-31,-0.323699951171875,40,18
2013-02-01,7.662628173828125,45,1
2013-02-02,-4.618194580078125,17,0
2013-02-03,-0.9019622802734375,28,0
2013-02-04,-4.149932861328125,22,40
2013-02-05,9.194854736328125,21,16
2013-02-06,10.324859619140625,23,17
2013-02-07,-5.7068328857421875,23,21
2013-02-08,5.12078857421875,39,53
2013-02-09,-6.99932861328125,22,0
2013-02-10,1.5890045166015625,22,19
2013-02-11,-3.29425048828125,13,25
2013-02-12,0.67657470703125,15,12
2013-02-13,8.202178955078125,40,57
2013-02-14,1.1911163330078125,25,0
2013-02-15,0.8130340576171875,44,4
2013-02-16,-3.6492462158203125,41,0
2013-02-17,-2.1208953857421875,22,0
2013-02-18,3.0452117919921875,17,17
2013-02-19,2.4162445068359375,51,27
2013-02-20,13.651473999023438,7,12
2013-02-21,1.3945465087890625,30,12
2013-02-22,-1.2262115478515625,21,10
2013-02-23,-4.227752685546875,9,1
2013-02-24,-0.3383941650390625,4,5
2013-02-25,8.925537109375,14,9
2013-02-26,-3.3703155517578125,56,6
2013-02-27,9.619827270507812,34,6
2013-02-28,-5.834320068359375,27,3
2013-03-01,5.651397705078125,21,2
2013-03-02,3.14569091796875,33,4
2013-03-03,-7.305267333984375,30,0
2013-03-04,1.4739837646484375,21,11
2013-03-05,-0.453582763671875,26,12
2013-03-06,14.051010131835938,34,22
2013-03-07,3.3066864013671875,50,13
2013-03-08,5.6584930419921875,34,1
2013-03-09,-9.553375244140625,9,1
2013-03-10,-5.0701751708984375,16,0
2013-03-11,2.4152374267578125,42,4
2013-03-12,2.8572235107421875,40,33
2013-03-13,-1.3246917724609375,15,6
2013-03-14,1.9248046875,29,52
2013-03-15,10.188690185546875,20,15
2013-03-16,-3.304595947265625,22,0
2013-03-17,-2.90093994140625,4,0
2013-03-18,19.222808837890625,17,8
2013-03-19,2.739715576171875,37,20
2013-03-20,-3.0407257080078125,32,20
2013-03-21,3.2482147216796875,33,3
2013-03-22,-2.5924072265625,51,37
2013-03-23,-7.2364501953125,17,0
2013-03-24,-3.1762847900390625,7,0
2013-03-25,6.044189453125,19,4
2013-03-26,-4.3777923583984375,58,18
2013-03-27,4.4570770263671875,63,50
2013-03-28,13.245697021484375,31,13
2013-03-29,-2.6180877685546875,49,19
2013-03-30,0.832122802734375,17,3
2013-03-31,-6.6662139892578125,13,0
2013-04-01,7.4560546875,17,9
2013-04-02,0.430908203125,10,14
2013-04-03,7.136444091796875,27,11
2013-04-04,-7.7754058837890625,21,10
2013-04-05,4.4418792724609375,19,0
2013-04-06,3.085601806640625,16,0
2013-04-07,-3.6588134765625,10,0
2013-04-08,3.0885009765625,23,1
2013-04-09,5.71234130859375,15,15
2013-04-10,12.43646240234375,47,16
2013-04-11,7.3974761962890625,24,19
2013-04-12,7.9886322021484375,25,22
2013-04-13,-7.6932830810546875,23,0
2013-04-14,-5.479034423828125,16,0
2013-04-15,4.8210296630859375,24,0
2013-04-16,0.3819732666015625,23,1
2013-04-17,19.008132934570312,7,38
2013-04-18,11.157211303710938,56,23
2013-04-19,-7.47515869140625,50,2
2013-04-20,-8.5570068359375,45,0
2013-04-21,11.814422607421875,16,0
2013-04-22,-5.08349609375,29,32
2013-04-23,-6.745758056640625,39,2
2013-04-24,9.081008911132812,32,10
2013-04-25,10.249496459960938,26,4
2013-04-26,-0.6435699462890625,19,20
2013-04-27,-5.08856201171875,13,0
2013-04-28,-0.13006591796875,40,0
2013-04-29,4.311126708984375,44,16
2013-04-30,4.5639495849609375,54,25
2013-05-01,5.34844970703125,40,9
2013-05-02,-5.043975830078125,55,0
2013-05-03,-3.055694580078125,46,0
2013-05-04,-2.124725341796875,20,0
2013-05-05,1.1248321533203125,16,0
2013-05-06,25.6295166015625,26,4
2013-05-07,-9.870285034179688,56,12
2013-05-08,12.555984497070312,30,2
2013-05-09,10.955734252929688,65,1
2013-05-10,0.7607269287109375,35,0
2013-05-11,-14.799957275390625,26,0
2013-05-12,-5.602935791015625,21,0
2013-05-13,7.5990753173828125,34,108
2013-05-14,-5.8774871826171875,68,11
2013-05-15,-1.13720703125,70,44
2013-05-16,17.439224243164062,28,1
2013-05-17,9.723861694335938,38,1
2013-05-18,-11.699813842773438,38,0
2013-05-19,-5.156341552734375,20,0
2013-05-20,18.62939453125,64,18
2013-05-21,1.016143798828125,36,14
2013-05-22,8.843551635742188,22,4
2013-05-23,-4.09674072265625,29,0
2013-05-24,3.0146026611328125,37,0
2013-05-25,18.265579223632812,16,0
2013-05-26,-8.66064453125,21,0
2013-05-27,-10.062423706054688,25,4
2013-05-28,-0.2784271240234375,36,17
2013-05-29,19.311065673828125,36,23
2013-05-30,3.786590576171875,47,66
2013-05-31,-1.4033203125,30,9
2013-06-01,-8.61181640625,36,0
2013-06-02,-6.1289215087890625,21,0
2013-06-03,3.8207550048828125,14,5
2013-06-04,1.5697021484375,15,9
2013-06-05,4.2834930419921875,37,17
2013-06-06,7.6508636474609375,38,11
2013-06-07,7.7465667724609375,30,18
2013-06-08,0.6093292236328125,41,0
2013-06-09,-6.5941925048828125,13,1
2013-06-10,0.1015472412109375,40,13
2013-06-11,5.164703369140625,28,15
2013-06-12,-8.136764526367188,43,0
2013-06-13,-0.0798492431640625,35,11
2013-06-14,3.60662841796875,30,3
2013-06-15,5.8404388427734375,43,2
2013-06-16,-0.4173583984375,47,0
2013-06-17,10.053848266601562,43,10
2013-06-18,5.7825927734375,12,5
2013-06-19,12.67041015625,19,1
2013-06-20,2.1138763427734375,33,22
2013-06-21,10.805938720703125,23,16
2013-06-22,-11.757675170898438,25,0
2013-06-23,-4.2863006591796875,42,0
2013-06-24,10.030532836914062,32,0
2013-06-25,-1.0045928955078125,43,41
2013-06-26,7.004638671875,56,1
2013-06-27,13.41162109375,45,19
2013-06-28,9.36334228515625,58,1
2013-06-29,-14.429931640625,43,0
2013-06-30,7.7546539306640625,35,0
2013-07-01,27.07659912109375,28,1
2013-07-02,-18.006118774414062,25,6
2013-07-03,-0.6327056884765625,22,1
2013-07-04,3.0089874267578125,18,10
2013-07-05,15.096694946289062,15,13
2013-07-06,-9.37103271484375,23,3
2013-07-07,-10.825363159179688,29,2
2013-07-08,21.274642944335938,53,2
2013-07-09,1.9524688720703125,32,4
2013-07-10,15.667755126953125,25,5
2013-07-11,20.879226684570312,63,1
2013-07-12,3.6864471435546875,21,29
2013-07-13,-12.5653076171875,23,1
2013-07-14,-15.047164916992188,29,0
2013-07-15,13.254348754882812,15,4
2013-07-16,18.67230224609375,27,3
2013-07-17,1.840057373046875,46,0
2013-07-18,0.411346435546875,27,4
2013-07-19,12.54656982421875,41,4
2013-07-20,-5.8824615478515625,58,0
2013-07-21,-0.7453155517578125,31,3
2013-07-22,27.05755615234375,44,1
2013-07-23,19.6204833984375,47,33
2013-07-24,8.045074462890625,44,2
2013-07-25,18.052322387695312,35,10
2013-07-26,-1.721923828125,14,29
2013-07-27,-17.7193603515625,27,0
2013-07-28,-15.752105712890625,32,0
2013-07-29,27.392242431640625,29,10
2013-07-30,13.570083618164062,40,3
2013-07-31,-10.847396850585938,34,8
2013-08-01,12.518890380859375,47,3
2013-08-02,19.628143310546875,34,4
2013-08-03,-18.147689819335938,36,0
2013-08-04,-16.334686279296875,56,0
2013-08-05,25.6041259765625,30,1
2013-08-06,13.7554931640625,46,2
2013-08-07,22.919631958007812,47,14
2013-08-08,-2.78411865234375,52,10
2013-08-09,12.993148803710938,29,42
2013-08-10,-10.614059448242188,36,0
2013-08-11,-18.385025024414062,31,0
2013-08-12,28.32269287109375,22,6
2013-08-13,-0.761627197265625,25,13
2013-08-14,2.1094818115234375,21,13
2013-08-15,6.2338714599609375,56,3
2013-08-16,5.15142822265625,56,3
2013-08-17,-13.84912109375,18,0
2013-08-18,-6.4154510498046875,18,1
2013-08-19,16.017501831054688,47,11
2013-08-20,23.833221435546875,34,2
2013-08-21,17.070526123046875,38,17
2013-08-22,17.098175048828125,71,7
2013-08-23,15.396957397460938,35,164
2013-08-24,-26.120635986328125,43,0
2013-08-25,-14.78399658203125,21,0
2013-08-26,34.82691955566406,44,56
2013-08-27,4.4056549072265625,34,9
2013-08-28,16.5147705078125,47,12
2013-08-29,17.410308837890625,28,31
2013-08-30,9.143569946289062,42,7
2013-08-31,-26.208969116210938,18,0
2013-09-01,-17.406234741210938,11,0
2013-09-02,-5.57757568359375,18,36
2013-09-03,25.804397583007812,33,66
2013-09-04,13.922225952148438,41,96
2013-09-05,9.306015014648438,34,11
2013-09-06,25.425003051757812,102,18
2013-09-07,-26.577346801757812,24,0
2013-09-08,-14.439834594726562,12,0
2013-09-09,21.204055786132812,25,0
2013-09-10,1.664337158203125,27,8
2013-09-11,17.379470825195312,31,14
2013-09-12,17.392684936523438,28,13
2013-09-13,24.339523315429688,42,34
2013-09-14,-18.23883056640625,34,1
2013-09-15,-14.088394165039062,38,0
2013-09-16,21.654022216796875,49,11
2013-09-17,28.607955932617188,53,50
2013-09-18,17.389633178710938,36,36
2013-09-19,-9.616043090820312,38,5
2013-09-20,23.785079956054688,25,25
2013-09-21,-27.600250244140625,17,0
2013-09-22,-16.5166015625,21,1
2013-09-23,6.9550628662109375,18,3
2013-09-24,17.314361572265625,47,48
2013-09-25,37.41304016113281,55,17
2013-09-26,-13.219863891601562,40,11
2013-09-27,8.280380249023438,41,7
2013-09-28,-20.289169311523438,16,0
2013-09-29,2.0146484375,6,0
2013-09-30,13.004852294921875,23,39
2013-10-01,3.286865234375,57,22
2013-10-02,14.966873168945312,35,11
2013-10-03,4.4732666015625,22,41
2013-10-04,8.710968017578125,15,38
2013-10-05,-19.495803833007812,26,12
2013-10-06,-7.5035247802734375,17,37
2013-10-07,38.1439208984375,14,8
2013-10-08,-4.4404754638671875,24,25
2013-10-09,48.69142150878906,43,6
2013-10-10,19.637435913085938,23,25
2013-10-11,5.6624755859375,17,3
2013-10-12,-19.116683959960938,6,8
2013-10-13,4.628387451171875,7,6
2013-10-14,6.6215972900390625,15,25
2013-10-15,14.3575439453125,8,16
2013-10-16,-0.373779296875,42,62
2013-10-17,-1.2372894287109375,25,18
2013-10-18,-0.0352020263671875,29,3
2013-10-19,-12.702606201171875,25,0
2013-10-20,-0.1915283203125,7,0
2013-10-21,23.242874145507812,26,16
2013-10-22,5.31781005859375,33,12
2013-10-23,0.4465484619140625,24,14
2013-10-24,9.292266845703125,36,26
2013-10-25,-3.013641357421875,19,21
2013-10-26,-10.503707885742188,21,0
2013-10-27,-2.5208587646484375,7,1
2013-10-28,28.918060302734375,28,6
2013-10-29,-2.33929443359375,49,121
2013-10-30,29.904739379882812,19,2
2013-10-31,-3.792877197265625,19,13
2013-11-01,-1.41046142578125,33,20
2013-11-02,-13.890899658203125,14,0
2013-11-03,4.09161376953125,19,0
2013-11-04,17.969207763671875,11,0
2013-11-05,7.9302825927734375,19,10
2013-11-06,6.0203704833984375,14,21
2013-11-07,-4.87078857421875,12,10
2013-11-08,3.3971710205078125,26,21
2013-11-09,-4.656890869140625,30,1
2013-11-10,-10.459762573242188,37,1
2013-11-11,7.6497039794921875,26,12
2013-11-12,20.328369140625,24,28
2013-11-13,24.27716064453125,16,10
2013-11-14,-4.33782958984375,22,17
2013-11-15,-0.9499969482421875,3,15
2013-11-16,-9.8399658203125,7,2
2013-11-17,-3.0755767822265625,16,0
2013-11-18,3.7764129638671875,17,19
2013-11-19,3.1410064697265625,36,12
2013-11-20,16.441329956054688,7,8
2013-11-21,6.380584716796875,15,44
2013-11-22,2.3033294677734375,20,14
2013-11-23,-13.908523559570312,18,0
2013-11-24,-6.6970367431640625,19,0
2013-11-25,-5.4328155517578125,31,3
2013-11-26,-2.1882171630859375,46,18
2013-11-27,-2.732421875,26,9
2013-11-28,1.2740631103515625,9,6
2013-11-29,2.2895050048828125,19,13
2013-11-30,4.408782958984375,20,0
2013-12-01,11.835540771484375,20,0
2013-12-02,6.97998046875,14,87
2013-12-03,14.559722900390625,22,3
2013-12-04,33.288665771484375,20,13
2013-12-05,22.642898559570312,17,115
2013-12-06,16.212188720703125,11,9
2013-12-07,-7.8061981201171875,16,0
2013-12-08,-17.258407592773438,9,0
2013-12-09,27.945526123046875,22,11
2013-12-10,6.9171600341796875,48,0
2013-12-11,9.675308227539062,25,17
2013-12-12,25.328826904296875,12,31
2013-12-13,2.3739013671875,15,0
2013-12-14,-2.8078460693359375,21,0
2013-12-15,-18.0992431640625,25,0
2013-12-16,5.8914794921875,37,18
2013-12-17,11.057449340820312,30,68
2013-12-18,21.983230590820312,21,2
2013-12-19,-8.109649658203125,29,19
2013-12-20,2.807098388671875,16,5
2013-12-21,-4.4314117431640625,11,0
2013-12-22,-5.7351531982421875,19,42
2013-12-23,13.615676879882812,14,25
2013-12-24,-3.47540283203125,20,28
2013-12-25,-5.2437744140625,31,9
2013-12-26,-7.323333740234375,239,16
2013-12-27,6.9485015869140625,8,15
2013-12-28,4.5588226318359375,15,0
2013-12-29,-1.4090423583984375,21,0
2013-12-30,6.8891143798828125,24,19
2013-12-31,8.394424438476562,29,4
2014-01-01,-0.155487060546875,24,0
2014-01-02,15.227645874023438,47,0
2014-01-03,14.092361450195312,74,0
2014-01-04,8.043014526367188,31,0
2014-01-05,-17.434158325195312,23,0
2014-01-06,33.535430908203125,48,0
2014-01-07,10.769241333007812,31,0
2014-01-08,15.110397338867188,37,0
2014-01-09,-5.3229522705078125,25,14
2014-01-10,29.942916870117188,31,1
2014-01-11,-1.738983154296875,32,0
2014-01-12,-20.133071899414062,24,0
2014-01-13,11.363021850585938,16,6
2014-01-14,1.80291748046875,23,31
2014-01-15,24.013107299804688,32,125
2014-01-16,24.083908081054688,34,8
2014-01-17,11.795867919921875,37,9
2014-01-18,-7.9648284912109375,30,0
2014-01-19,-25.698806762695312,23,0
2014-01-20,37.975433349609375,23,35
2014-01-21,12.193191528320312,31,11
2014-01-22,66.11119079589844,18,11
2014-01-23,-11.327133178710938,31,13
2014-01-24,-3.333160400390625,19,22
2014-01-25,-32.391448974609375,24,0
2014-01-26,-4.4212493896484375,18,0
2014-01-27,14.972702026367188,25,28
2014-01-28,16.54901123046875,26,16
2014-01-29,0.6248779296875,41,11
2014-01-30,11.36627197265625,26,7
2014-01-31,0.5566558837890625,17,19
2014-02-01,22.531341552734375,82,0
2014-02-02,-25.690170288085938,23,1
2014-02-03,36.37324523925781,36,40
2014-02-04,-2.8935394287109375,19,34
2014-02-05,37.82545471191406,23,13
2014-02-06,23.854766845703125,22,49
2014-02-07,1.069488525390625,31,1
2014-02-08,-20.129684448242188,41,1
2014-02-09,11.835220336914062,29,8
2014-02-10,1.0013885498046875,29,3
2014-02-11,-8.223709106445312,66,24
2014-02-12,32.25575256347656,23,16
2014-02-13,-15.64678955078125,21,5
2014-02-14,16.589874267578125,43,8
2014-02-15,-22.9609375,49,0
2014-02-16,-4.361358642578125,23,0
2014-02-17,13.8612060546875,28,6
2014-02-18,8.098037719726562,25,7
2014-02-19,22.531539916992188,41,13
2014-02-20,16.019577026367188,22,24
2014-02-21,14.681747436523438,32,12
2014-02-22,-14.46331787109375,28,0
2014-02-23,-13.142379760742188,37,1
2014-02-24,14.134429931640625,17,35
2014-02-25,7.9776763916015625,46,4
2014-02-26,30.303695678710938,16,5
2014-02-27,7.86553955078125,36,12
2014-02-28,0.682373046875,45,12
2014-03-01,-10.013580322265625,15,0
2014-03-02,-11.609161376953125,22,47
2014-03-03,19.674636840820312,10,53
2014-03-04,4.85009765625,16,47
2014-03-05,0.4051055908203125,26,6
2014-03-06,22.851470947265625,29,19
2014-03-07,4.446624755859375,13,56
2014-03-08,-4.028106689453125,14,8
2014-03-09,-7.3575592041015625,35,1
2014-03-10,9.44580078125,9,5
2014-03-11,13.540985107421875,15,28
2014-03-12,10.8782958984375,39,15
2014-03-13,-2.1745452880859375,39,29
2014-03-14,52.55517578125,25,4
2014-03-15,-37.546661376953125,18,1
2014-03-16,-13.244400024414062,27,0
2014-03-17,15.652130126953125,29,45
2014-03-18,4.2840423583984375,25,9
2014-03-19,8.401092529296875,17,53
2014-03-20,16.361358642578125,41,23
2014-03-21,-5.058441162109375,28,6
2014-03-22,-6.4524078369140625,38,0
2014-03-23,0.7641143798828125,31,0
2014-03-24,13.730484008789062,38,47
2014-03-25,17.043060302734375,23,47
2014-03-26,22.197784423828125,31,19
2014-03-27,-15.889236450195312,23,6
2014-03-28,-0.6028594970703125,32,12
2014-03-29,21.093215942382812,19,1
2014-03-30,-15.894088745117188,11,0
2014-03-31,16.074234008789062,44,23
2014-04-01,17.544235229492188,26,36
2014-04-02,29.668045043945312,54,18
2014-04-03,4.05621337890625,22,9
2014-04-04,10.571548461914062,46,6
2014-04-05,-20.012908935546875,21,3
2014-04-06,-16.51727294921875,28,0
2014-04-07,11.343017578125,10,2
2014-04-08,19.95452880859375,25,4
2014-04-09,4.565765380859375,4,3
2014-04-10,13.120101928710938,39,5
2014-04-11,10.699203491210938,32,16
2014-04-12,-13.497314453125,14,0
2014-04-13,-1.537994384765625,15,0
2014-04-14,22.550018310546875,16,3
2014-04-15,5.4051666259765625,11,3
2014-04-16,3.529327392578125,50,3
2014-04-17,13.913864135742188,34,45
2014-04-18,35.779937744140625,22,32
2014-04-19,-29.225051879882812,28,0
2014-04-20,2.593963623046875,22,1
2014-04-21,5.1013336181640625,11,11
2014-04-22,15.152496337890625,53,13
2014-04-23,8.649139404296875,50,59
2014-04-24,7.0279693603515625,26,51
2014-04-25,19.11669921875,25,12
2014-04-26,-0.0294036865234375,11,0
2014-04-27,17.932754516601562,22,0
2014-04-28,-2.474273681640625,24,2
2014-04-29,0.466705322265625,13,22
2014-04-30,10.068771362304688,21,34
2014-05-01,13.39202880859375,17,1
2014-05-02,25.032241821289062,21,0
2014-05-03,-9.33123779296875,31,0
2014-05-04,2.364776611328125,21,2
2014-05-05,22.026351928710938,30,18
2014-05-06,10.735687255859375,20,10
2014-05-07,0.4957427978515625,68,24
2014-05-08,24.95440673828125,52,21
2014-05-09,14.798019409179688,24,3
2014-05-10,-8.815383911132812,21,0
2014-05-11,-7.676239013671875,21,0
2014-05-12,30.170501708984375,9,14
2014-05-13,16.669540405273438,41,8
2014-05-14,-5.1623687744140625,66,6
2014-05-15,19.21514892578125,67,18
2014-05-16,42.939849853515625,53,41
2014-05-17,-2.3863525390625,8,0
2014-05-18,33.91404724121094,27,0
2014-05-19,8.416915893554688,18,31
2014-05-20,-23.5479736328125,34,22
2014-05-21,16.529342651367188,45,207
2014-05-22,-3.9426116943359375,27,10
2014-05-23,-8.497528076171875,25,9
2014-05-24,-16.466705322265625,27,0
2014-05-25,-12.671173095703125,35,0
2014-05-26,1.7765045166015625,16,14
2014-05-27,-10.694961547851562,20,9
2014-05-28,-1.3765716552734375,36,4
2014-05-29,-3.8011322021484375,22,27
2014-05-30,13.291061401367188,26,4
2014-05-31,-10.149002075195312,25,0
2014-06-01,1.096099853515625,24,0
2014-06-02,-4.3423614501953125,20,24
2014-06-03,0.2926788330078125,18,22
2014-06-04,3.9915008544921875,24,14
2014-06-05,11.184051513671875,25,11
2014-06-06,2.2584686279296875,31,5
2014-06-07,-5.029693603515625,42,0
2014-06-08,-2.2061309814453125,25,0
2014-06-09,20.255584716796875,23,2
2014-06-10,16.19830322265625,30,39
2014-06-11,-0.1629791259765625,22,11
2014-06-12,17.395156860351562,24,0
2014-06-13,12.669235229492188,32,0
2014-06-14,-8.0982666015625,22,0
2014-06-15,-0.22381591796875,1,0
2014-06-16,3.294036865234375,30,4
2014-06-17,7.8229827880859375,46,5
2014-06-18,9.30389404296875,33,50
2014-06-19,-0.1419677734375,41,124
2014-06-20,19.741043090820312,22,26
2014-06-21,-14.272842407226562,17,11
2014-06-22,0.9195098876953125,13,0
2014-06-23,7.3326873779296875,18,82
2014-06-24,21.796249389648438,36,45
2014-06-25,12.838851928710938,60,34
2014-06-26,46.55078125,31,29
2014-06-27,-19.548187255859375,17,4
2014-06-28,-15.185592651367188,29,0
2014-06-29,-18.058013916015625,20,0
2014-06-30,48.50921630859375,35,2
2014-07-01,19.96466064453125,24,41
2014-07-02,12.9578857421875,36,9
2014-07-03,4.3593292236328125,41,25
2014-07-04,-1.3761444091796875,56,2
2014-07-05,-29.415298461914062,32,3
2014-07-06,-6.3544921875,22,0
2014-07-07,44.69354248046875,19,50
2014-07-08,20.706802368164062,40,28
2014-07-09,6.93426513671875,44,14
2014-07-10,28.589279174804688,31,99
2014-07-11,-21.81475830078125,31,38
2014-07-12,-12.793731689453125,15,0
2014-07-13,8.467453002929688,27,0
2014-07-14,22.68438720703125,27,10
2014-07-15,-10.791458129882812,32,32
2014-07-16,36.852569580078125,28,25
