,rust-lang/rust,nim-lang/Nim,golang/go
2012-06-12,2.9990196223999988,2,2
2012-06-13,23.376128,2,16
2012-06-14,11.753683763200002,2,5
2012-06-15,36.134240870400006,1,3
2012-06-16,0.4016891904000026,1,0
2012-06-17,-7.950499635200002,1,0
2012-06-18,3.9140891647999982,2,2
2012-06-19,11.0424773632,6,7
2012-06-20,8.836946227199999,1,1
2012-06-21,47.641322496,6,1
2012-06-22,3.7412567040000013,6,3
2012-06-23,-6.0254788608,5,1
2012-06-24,-3.1592592384000007,7,10
2012-06-25,19.89905152,1,20
2012-06-26,24.613689139199998,0,5
2012-06-27,2.7911198719999994,1,7
2012-06-28,16.336620851199996,1,4
2012-06-29,42.939270553600004,0,2
2012-06-30,-0.14472959999999802,1,6
2012-07-01,-7.840371097600004,3,2
2012-07-02,15.161279999999996,2,6
2012-07-03,21.9186448384,0,8
2012-07-04,13.470769664000002,1,1
2012-07-05,12.8358130688,0,2
2012-07-06,40.1379513344,0,1
2012-07-07,0.670211584000004,1,0
2012-07-08,16.345091276799998,6,4
2012-07-09,24.898846617599997,9,1
2012-07-10,37.8281499648,5,3
2012-07-11,23.788660019199998,7,4
2012-07-12,4.0947352575999965,3,7
2012-07-13,29.918200831999997,1,6
2012-07-14,16.8391696384,2,2
2012-07-15,-11.2254137344,5,1
2012-07-16,0.052866867199997,5,4
2012-07-17,5.308121804800001,4,1
2012-07-18,19.524133171200003,5,1
2012-07-19,8.239830835200003,9,3
2012-07-20,5.544722739199999,4,2
2012-07-21,-5.174797516799998,1,2
2012-07-22,-5.337059225599999,1,2
2012-07-23,16.7354251264,4,4
2012-07-24,36.851611648,7,2
2012-07-25,37.127943168,9,4
2012-07-26,10.5179254784,2,4
2012-07-27,10.206304460799998,0,8
2012-07-28,2.5089665024,5,2
2012-07-29,-8.271227392000002,9,6
2012-07-30,12.196755148799998,2,22
2012-07-31,27.194649599999998,2,5
2012-08-01,18.225655296000003,1,7
2012-08-02,7.793758924800002,6,3
2012-08-03,43.6292675584,5,13
2012-08-04,-8.388171366399998,0,3
2012-08-05,-5.654628147200004,4,7
2012-08-06,14.321272422399996,2,5
2012-08-07,34.2941326336,0,12
2012-08-08,17.235860172800002,0,10
2012-08-09,13.703563776,0,10
2012-08-10,9.508947968,0,2
2012-08-11,1.727491584000001,0,0
2012-08-12,-3.0808062976000006,2,1
2012-08-13,17.613978828799997,4,4
2012-08-14,38.9541668864,2,2
2012-08-15,19.236574105600003,1,11
2012-08-16,11.7857758208,5,3
2012-08-17,15.4034036736,0,7
2012-08-18,-2.5334862848000004,1,2
2012-08-19,-8.909345484800003,3,0
2012-08-20,4.478924492799997,7,10
2012-08-21,21.988081049599998,0,4
2012-08-22,17.452460134400003,4,6
2012-08-23,30.5248278528,2,9
2012-08-24,20.483725414400002,4,13
2012-08-25,17.5315137536,0,1
2012-08-26,0.7924850687999978,3,2
2012-08-27,18.154960896,0,3
2012-08-28,7.433221119999999,1,4
2012-08-29,12.556024319999999,0,5
2012-08-30,9.147799244800002,3,5
2012-08-31,40.8143260672,0,17
2012-09-01,-4.068565094399997,0,10
2012-09-02,2.6230585343999984,4,2
2012-09-03,5.2825988096,3,2
2012-09-04,26.9907830784,1,8
2012-09-05,12.130065100800001,1,3
2012-09-06,10.0365297664,3,8
2012-09-07,16.7146743808,0,12
2012-09-08,17.782640640000004,19,3
2012-09-09,-5.982799974399999,1,2
2012-09-10,20.576881459199996,2,11
2012-09-11,3.6382880767999985,2,11
2012-09-12,19.4947410944,8,10
2012-09-13,18.305084928,7,12
2012-09-14,1.5431209983999992,3,9
2012-09-15,10.286819737599998,0,0
2012-09-16,-0.9577868287999998,1,3
2012-09-17,-1.6412967936000014,4,14
2012-09-18,19.9840034816,4,22
2012-09-19,20.6286788608,0,10
2012-09-20,32.8721398784,2,9
2012-09-21,-7.866868019199998,5,10
2012-09-22,6.9666305023999975,7,6
2012-09-23,3.1701741568,8,7
2012-09-24,6.179283046399999,2,31
2012-09-25,20.3130554368,0,8
2012-09-26,39.583431168000004,2,19
2012-09-27,29.083960832000002,4,9
2012-09-28,30.8780289024,2,8
2012-09-29,3.3877060607999994,3,2
2012-09-30,-8.150272102400004,0,3
2012-10-01,14.217405951999996,0,9
2012-10-02,24.506980249599998,8,4
2012-10-03,1.7353617408000002,3,9
2012-10-04,38.645144371200004,4,8
2012-10-05,15.950901862400002,3,8
2012-10-06,10.5141929984,3,12
2012-10-07,0.24754257919999745,1,34
2012-10-08,11.396442521599997,0,13
2012-10-09,0.9414046719999973,5,15
2012-10-10,9.7935710208,0,18
2012-10-11,67.301426176,2,11
2012-10-12,20.850018816000006,10,9
2012-10-13,6.189996646399997,2,1
2012-10-14,-13.021460172800003,4,1
2012-10-15,1.8198000639999972,2,3
2012-10-16,-3.568491827200001,0,12
2012-10-17,19.2212330496,0,10
2012-10-18,13.0333828096,2,5
2012-10-19,0.5442628608000035,9,6
2012-10-20,-4.313996902399996,4,4
2012-10-21,14.5240928256,1,11
2012-10-22,11.5377654784,0,15
2012-10-23,25.103434649599997,2,1
2012-10-24,1.8369940479999993,2,3
2012-10-25,17.4747459584,0,4
2012-10-26,-7.444801024,0,6
2012-10-27,1.6320218111999978,0,1
2012-10-28,-0.8375347200000007,0,2
2012-10-29,2.1283908607999997,0,11
2012-10-30,9.1557028864,1,14
2012-10-31,2.043032268800002,3,15
2012-11-01,4.9231506432000005,8,32
2012-11-02,7.026075955200001,0,11
2012-11-03,4.613272576000001,2,0
2012-11-04,8.0048996352,3,3
2012-11-05,7.3588769792,3,2
2012-11-06,-3.890676633600001,1,14
2012-11-07,9.116501401599999,2,20
2012-11-08,-0.3288968191999997,6,15
2012-11-09,2.8955400191999994,3,6
2012-11-10,-3.1040070656,0,3
2012-11-11,-0.8156545024000001,5,0
2012-11-12,-0.43725813759999954,0,13
2012-11-13,24.8318989312,2,12
2012-11-14,8.0699282432,0,11
2012-11-15,13.6629984256,6,8
2012-11-16,26.4641206272,0,7
2012-11-17,0.1522315263999996,2,9
2012-11-18,16.201492377599997,11,2
2012-11-19,2.457632768,0,7
2012-11-20,1.1330610175999976,6,5
2012-11-21,15.225640857599998,5,9
2012-11-22,-7.9175491584,6,0
2012-11-23,2.7682648063999995,1,2
2012-11-24,6.691462246400002,1,7
2012-11-25,1.1607149568000015,4,7
2012-11-26,3.2425088000000004,3,27
2012-11-27,7.347321548800001,8,17
2012-11-28,9.7959223296,4,4
2012-11-29,28.9566056448,0,6
2012-11-30,8.5585238016,2,10
2012-12-01,3.050167295999998,6,5
2012-12-02,-5.513408204800001,7,0
2012-12-03,-1.0105969664000014,1,6
2012-12-04,4.671248793599999,0,10
2012-12-05,4.1056484352,4,7
2012-12-06,28.0196862976,5,17
2012-12-07,27.2565131264,2,2
2012-12-08,5.621032550400001,2,2
2012-12-09,-3.750014259200002,5,4
2012-12-10,3.2667508735999977,0,10
2012-12-11,15.602771353599998,6,19
2012-12-12,4.407858892799999,1,13
2012-12-13,10.393939660799997,0,16
2012-12-14,27.6851068928,1,6
2012-12-15,3.8217009152000028,6,2
2012-12-16,4.4825634816,2,2
2012-12-17,15.777105203199998,4,24
2012-12-18,20.23744512,1,8
2012-12-19,4.373463654399998,6,4
2012-12-20,3.3188888575999975,1,7
2012-12-21,29.6101414912,0,12
2012-12-22,-0.876752076799999,1,27
2012-12-23,9.677303295999998,3,2
2012-12-24,-0.398070272,0,5
2012-12-25,14.5920421888,2,1
2012-12-26,-8.221517107199999,4,2
2012-12-27,3.5138909183999996,0,2
2012-12-28,10.45285376,1,8
2012-12-29,6.214222131200002,0,3
2012-12-30,6.392001843200001,0,3
2012-12-31,-3.3093602303999994,2,0
2013-01-01,1.6607008767999991,0,2
2013-01-02,2.9124328448000005,1,18
2013-01-03,4.8906658816,2,5
2013-01-04,0.6922199039999999,0,7
2013-01-05,4.289091276800001,0,1
2013-01-06,1.963048960000001,0,9
2013-01-07,17.3677018112,0,16
2013-01-08,19.5396979712,12,7
2013-01-09,17.4607880192,5,15
2013-01-10,13.327446016,0,6
2013-01-11,18.1996937216,3,18
2013-01-12,5.911343308799999,2,7
2013-01-13,15.461799014399997,0,3
2013-01-14,11.237921587199999,0,12
2013-01-15,9.359019007999999,2,2
2013-01-16,1.6592465919999988,3,2
2013-01-17,-4.538368,0,12
2013-01-18,29.877390335999998,0,27
2013-01-19,-9.366568652799998,2,5
2013-01-20,18.5990940672,4,3
2013-01-21,2.7698809856000004,12,6
2013-01-22,16.4316611584,2,16
2013-01-23,42.6579367936,8,14
2013-01-24,30.4390933504,0,9
2013-01-25,20.040346009599997,2,2
2013-01-26,7.650108108799998,7,3
2013-01-27,-12.022701056000002,13,1
2013-01-28,17.403833241599997,1,14
2013-01-29,33.5685673984,0,15
2013-01-30,26.2092650496,0,28
2013-01-31,23.9413644288,4,23
2013-02-01,28.3798557696,0,13
2013-02-02,-0.7736217599999975,0,12
2013-02-03,15.271355289599999,0,17
2013-02-04,8.865806028799998,0,19
2013-02-05,9.056041369599999,0,14
2013-02-06,11.519739392,0,6
2013-02-07,11.5541755904,3,6
2013-02-08,27.9020481536,1,20
2013-02-09,7.982626304000002,3,8
2013-02-10,10.337850368,4,4
2013-02-11,2.1916444671999997,1,13
2013-02-12,6.195277004799999,2,10
2013-02-13,31.7332513792,0,14
2013-02-14,12.096196505600002,1,29
2013-02-15,32.3541198848,2,29
2013-02-16,25.7742947328,7,3
2013-02-17,5.9121634304,1,2
2013-02-18,4.229225267199999,5,7
2013-02-19,40.222781235199996,5,19
2013-02-20,-9.6828900352,1,25
2013-02-21,19.833240063999995,8,24
2013-02-22,8.418184704000002,1,23
2013-02-23,-2.1719342079999997,1,8
2013-02-24,-4.315761049599999,4,10
2013-02-25,8.1278519296,1,22
2013-02-26,49.4511388672,1,22
2013-02-27,18.972240691200007,2,29
2013-02-28,13.0103187456,2,31
2013-03-01,8.5612188672,1,35
2013-03-02,21.858617856,2,14
2013-03-03,17.1065281536,2,6
2013-03-04,8.025814118399998,4,19
2013-03-05,14.527147110399998,2,12
2013-03-06,21.927575142400002,0,22
2013-03-07,36.1878199296,3,19
2013-03-08,16.718282342400002,1,11
2013-03-09,-6.652116172800001,2,8
2013-03-10,5.6002067455999995,0,8
2013-03-11,32.1700461568,5,37
2013-03-12,25.657903616,1,39
2013-03-13,-0.5315093504000004,0,14
2013-03-14,17.6622754816,0,21
2013-03-15,7.357512806400003,0,31
2013-03-16,10.951636992000001,18,2
2013-03-17,-6.599724441600001,15,2
2013-03-18,10.252058214399998,2,11
2013-03-19,29.0241616896,1,21
2013-03-20,19.852522803200003,0,17
2013-03-21,20.513767424,2,22
2013-03-22,37.998404096,0,27
2013-03-23,-0.1567804415999987,3,6
2013-03-24,-5.0649451520000035,2,4
2013-03-25,10.490551603199997,2,19
2013-03-26,48.6932332544,0,21
2013-03-27,45.7103342592,2,22
2013-03-28,9.6564646912,0,14
2013-03-29,32.0744819712,3,17
2013-03-30,-2.3140017152,0,13
2013-03-31,-0.7930502144000044,0,6
2013-04-01,6.218460979199996,0,11
2013-04-02,-0.3234321408000014,0,17
2013-04-03,18.4224548864,0,27
2013-04-04,9.957700300800004,1,19
2013-04-05,8.848544972800001,0,4
2013-04-06,6.809011609600002,0,3
2013-04-07,1.686513766400001,7,15
2013-04-08,16.5218665472,10,13
2013-04-09,6.529806540800001,0,11
2013-04-10,39.4153336832,1,5
2013-04-11,10.294653952,3,7
2013-04-12,13.404557107199999,4,9
2013-04-13,11.722333593599998,4,3
2013-04-14,5.1795093504,5,1
2013-04-15,14.714274713599998,3,6
2013-04-16,12.69347072,0,5
2013-04-17,-3.487657779199999,2,4
2013-04-18,48.702848,1,7
2013-04-19,34.096629043200004,2,5
2013-04-20,27.4232034304,2,2
2013-04-21,-1.9142978560000046,2,4
2013-04-22,16.346545868799996,4,6
2013-04-23,25.5728531456,5,8
2013-04-24,16.430518374400002,0,2
2013-04-25,11.044434636799997,2,5
2013-04-26,5.3263946751999995,1,2
2013-04-27,1.0268235776000019,0,1
2013-04-28,30.42671872,1,1
2013-04-29,30.27832576,1,4
2013-04-30,38.1430470656,5,13
2013-05-01,20.8424802304,6,6
2013-05-02,37.1170786304,1,3
2013-05-03,25.347878195199996,5,5
2013-05-04,-0.09275299840000173,10,1
2013-05-05,0.9571620863999968,5,0
2013-05-06,13.537019084799999,2,8
2013-05-07,42.746891776,4,3
2013-05-08,10.979103334400001,2,6
2013-05-09,49.1041321984,2,0
2013-05-10,13.152520704000004,6,0
2013-05-11,7.8014197759999995,11,0
2013-05-12,5.778663321599996,6,0
2013-05-13,21.026222079999997,3,3
2013-05-14,53.301809561599995,1,15
2013-05-15,47.9390514176,1,19
2013-05-16,2.6133042175999996,1,5
2013-05-17,19.424478207999996,0,8
2013-05-18,19.463798783999998,11,5
2013-05-19,2.0670039039999963,13,2
2013-05-20,49.8166680576,15,14
2013-05-21,14.4521204736,7,11
2013-05-22,3.3136328703999993,2,21
2013-05-23,13.900333772800002,4,8
2013-05-24,22.355659776,1,13
2013-05-25,0.43242977279999906,6,2
2013-05-26,9.1229580288,10,0
2013-05-27,13.627471564799999,11,6
2013-05-28,24.339259904000002,0,9
2013-05-29,22.028748902400004,0,11
2013-05-30,32.5936572416,2,8
2013-05-31,12.9710252032,5,9
2013-06-01,21.0702111744,0,8
2013-06-02,5.457353523199998,4,8
2013-06-03,1.3212476415999976,4,10
2013-06-04,4.617460121599999,3,14
2013-06-05,27.497113088,2,10
2013-06-06,24.7278299136,6,5
2013-06-07,15.344986521600003,10,3
2013-06-08,27.2664384512,2,0
2013-06-09,-2.583742464,10,8
2013-06-10,29.163923353599998,9,17
2013-06-11,13.540581273599999,5,9
2013-06-12,29.639350374399996,3,13
2013-06-13,18.78075904,1,11
2013-06-14,14.1865505792,0,6
2013-06-15,28.3087234048,1,3
